item,itemId,title,category
item9080,9885623,Item9080,148
item9081,9885624,Item9081,358
item9082,9885625,Item9082,844
item9083,9885626,Item9083,132
item9084,9885627,Item9084,373
item9085,9885628,Item9085,381
item9086,9885629,Item9086,850
item9087,9885630,Item9087,713
item9088,9885631,Item9088,480
item9089,9885632,Item9089,723
item9090,9885633,Item9090,288
item9091,9885634,Item9091,729
item9092,9885635,Item9092,359
item9093,9885636,Item9093,586
item9094,9885637,Item9094,900
item9095,9885638,Item9095,587
item9096,9885639,Item9096,932
item9097,9885640,Item9097,103
item9098,9885641,Item9098,624
item9099,9885642,Item9099,603
item9100,9885643,Item9100,827
item9101,9885644,Item9101,915
item9102,9885645,Item9102,510
item9103,9885646,Item9103,63
item9104,9885647,Item9104,234
item9105,9885648,Item9105,812
item9106,9885649,Item9106,414
item9107,9885650,Item9107,416
item9108,9885651,Item9108,439
item9109,9885652,Item9109,856
item9110,9885653,Item9110,791
item9111,9885654,Item9111,965
item9112,9885655,Item9112,583
item9113,9885656,Item9113,545
item9114,9885657,Item9114,840
item9115,9885658,Item9115,952
item9116,9885659,Item9116,868
item9117,9885660,Item9117,213
item9118,9885661,Item9118,290
item9119,9885662,Item9119,448
item9120,9885663,Item9120,27
item9121,9885664,Item9121,204
item9122,9885665,Item9122,569
item9123,9885666,Item9123,760
item9124,9885667,Item9124,905
item9125,9885668,Item9125,839
item9126,9885669,Item9126,173
item9127,9885670,Item9127,176
item9128,9885671,Item9128,498
item9129,9885672,Item9129,769
item9130,9885673,Item9130,960
item9131,9885674,Item9131,795
item9132,9885675,Item9132,76
item9133,9885676,Item9133,61
item9134,9885677,Item9134,602
item9135,9885678,Item9135,807
item9136,9885679,Item9136,453
item9137,9885680,Item9137,400
item9138,9885681,Item9138,395
item9139,9885682,Item9139,130
item9140,9885683,Item9140,26
item9141,9885684,Item9141,383
item9142,9885685,Item9142,97
item9143,9885686,Item9143,575
item9144,9885687,Item9144,537
item9145,9885688,Item9145,423
item9146,9885689,Item9146,288
item9147,9885690,Item9147,875
item9148,9885691,Item9148,89
item9149,9885692,Item9149,336
item9150,9885693,Item9150,999
item9151,9885694,Item9151,32
item9152,9885695,Item9152,496
item9153,9885696,Item9153,897
item9154,9885697,Item9154,141
item9155,9885698,Item9155,279
item9156,9885699,Item9156,303
item9157,9885700,Item9157,542
item9158,9885701,Item9158,465
item9159,9885702,Item9159,145
item9160,9885703,Item9160,810
item9161,9885704,Item9161,7
item9162,9885705,Item9162,406
item9163,9885706,Item9163,720
item9164,9885707,Item9164,573
item9165,9885708,Item9165,197
item9166,9885709,Item9166,402
item9167,9885710,Item9167,578
item9168,9885711,Item9168,287
item9169,9885712,Item9169,837
item9170,9885713,Item9170,589
item9171,9885714,Item9171,106
item9172,9885715,Item9172,168
item9173,9885716,Item9173,200
item9174,9885717,Item9174,596
item9175,9885718,Item9175,124
item9176,9885719,Item9176,570
item9177,9885720,Item9177,245
item9178,9885721,Item9178,859
item9179,9885722,Item9179,551
item9180,9885723,Item9180,751
item9181,9885724,Item9181,456
item9182,9885725,Item9182,600
item9183,9885726,Item9183,998
item9184,9885727,Item9184,405
item9185,9885728,Item9185,959
item9186,9885729,Item9186,180
item9187,9885730,Item9187,937
item9188,9885731,Item9188,819
item9189,9885732,Item9189,636
item9190,9885733,Item9190,848
item9191,9885734,Item9191,71
item9192,9885735,Item9192,142
item9193,9885736,Item9193,822
item9194,9885737,Item9194,241
item9195,9885738,Item9195,760
item9196,9885739,Item9196,52
item9197,9885740,Item9197,39
item9198,9885741,Item9198,608
item9199,9885742,Item9199,479
item9200,9885743,Item9200,900
item9201,9885744,Item9201,259
item9202,9885745,Item9202,766
item9203,9885746,Item9203,946
item9204,9885747,Item9204,262
item9205,9885748,Item9205,149
item9206,9885749,Item9206,815
item9207,9885750,Item9207,891
item9208,9885751,Item9208,227
item9209,9885752,Item9209,409
item9210,9885753,Item9210,194
item9211,9885754,Item9211,337
item9212,9885755,Item9212,971
item9213,9885756,Item9213,559
item9214,9885757,Item9214,539
item9215,9885758,Item9215,192
item9216,9885759,Item9216,737
item9217,9885760,Item9217,864
item9218,9885761,Item9218,599
item9219,9885762,Item9219,247
item9220,9885763,Item9220,789
item9221,9885764,Item9221,159
item9222,9885765,Item9222,323
item9223,9885766,Item9223,666
item9224,9885767,Item9224,986
item9225,9885768,Item9225,754
item9226,9885769,Item9226,698
item9227,9885770,Item9227,297
item9228,9885771,Item9228,208
item9229,9885772,Item9229,253
item9230,9885773,Item9230,763
item9231,9885774,Item9231,556
item9232,9885775,Item9232,306
item9233,9885776,Item9233,788
item9234,9885777,Item9234,384
item9235,9885778,Item9235,396
item9236,9885779,Item9236,991
item9237,9885780,Item9237,324
item9238,9885781,Item9238,986
item9239,9885782,Item9239,398
item9240,9885783,Item9240,400
item9241,9885784,Item9241,914
item9242,9885785,Item9242,477
item9243,9885786,Item9243,527
item9244,9885787,Item9244,97
item9245,9885788,Item9245,520
item9246,9885789,Item9246,522
item9247,9885790,Item9247,655
item9248,9885791,Item9248,339
item9249,9885792,Item9249,240
item9250,9885793,Item9250,791
item9251,9885794,Item9251,192
item9252,9885795,Item9252,795
item9253,9885796,Item9253,453
item9254,9885797,Item9254,270
item9255,9885798,Item9255,937
item9256,9885799,Item9256,580
item9257,9885800,Item9257,753
item9258,9885801,Item9258,396
item9259,9885802,Item9259,855
item9260,9885803,Item9260,658
item9261,9885804,Item9261,104
item9262,9885805,Item9262,384
item9263,9885806,Item9263,869
item9264,9885807,Item9264,463
item9265,9885808,Item9265,289
item9266,9885809,Item9266,543
item9267,9885810,Item9267,653
item9268,9885811,Item9268,556
item9269,9885812,Item9269,47
item9270,9885813,Item9270,255
item9271,9885814,Item9271,160
item9272,9885815,Item9272,860
item9273,9885816,Item9273,520
item9274,9885817,Item9274,665
item9275,9885818,Item9275,115
item9276,9885819,Item9276,774
item9277,9885820,Item9277,959
item9278,9885821,Item9278,971
item9279,9885822,Item9279,143
item9280,9885823,Item9280,328
item9281,9885824,Item9281,716
item9282,9885825,Item9282,209
item9283,9885826,Item9283,27
item9284,9885827,Item9284,356
item9285,9885828,Item9285,183
item9286,9885829,Item9286,336
item9287,9885830,Item9287,542
item9288,9885831,Item9288,399
item9289,9885832,Item9289,373
item9290,9885833,Item9290,529
item9291,9885834,Item9291,455
item9292,9885835,Item9292,687
item9293,9885836,Item9293,153
item9294,9885837,Item9294,283
item9295,9885838,Item9295,969
item9296,9885839,Item9296,693
item9297,9885840,Item9297,100
item9298,9885841,Item9298,408
item9299,9885842,Item9299,479
item9300,9885843,Item9300,141
item9301,9885844,Item9301,199
item9302,9885845,Item9302,40
item9303,9885846,Item9303,708
item9304,9885847,Item9304,108
item9305,9885848,Item9305,101
item9306,9885849,Item9306,225
item9307,9885850,Item9307,295
item9308,9885851,Item9308,72
item9309,9885852,Item9309,3
item9310,9885853,Item9310,161
item9311,9885854,Item9311,111
item9312,9885855,Item9312,339
item9313,9885856,Item9313,235
item9314,9885857,Item9314,570
item9315,9885858,Item9315,936
item9316,9885859,Item9316,422
item9317,9885860,Item9317,702
item9318,9885861,Item9318,460
item9319,9885862,Item9319,725
item9320,9885863,Item9320,976
item9321,9885864,Item9321,10
item9322,9885865,Item9322,740
item9323,9885866,Item9323,925
item9324,9885867,Item9324,502
item9325,9885868,Item9325,285
item9326,9885869,Item9326,296
item9327,9885870,Item9327,641
item9328,9885871,Item9328,283
item9329,9885872,Item9329,500
item9330,9885873,Item9330,491
item9331,9885874,Item9331,533
item9332,9885875,Item9332,140
item9333,9885876,Item9333,637
item9334,9885877,Item9334,348
item9335,9885878,Item9335,13
item9336,9885879,Item9336,515
item9337,9885880,Item9337,348
item9338,9885881,Item9338,218
item9339,9885882,Item9339,71
item9340,9885883,Item9340,203
item9341,9885884,Item9341,786
item9342,9885885,Item9342,210
item9343,9885886,Item9343,421
item9344,9885887,Item9344,11
item9345,9885888,Item9345,235
item9346,9885889,Item9346,76
item9347,9885890,Item9347,302
item9348,9885891,Item9348,64
item9349,9885892,Item9349,4
item9350,9885893,Item9350,1
item9351,9885894,Item9351,73
item9352,9885895,Item9352,185
item9353,9885896,Item9353,998
item9354,9885897,Item9354,284
item9355,9885898,Item9355,812
item9356,9885899,Item9356,986
item9357,9885900,Item9357,336
item9358,9885901,Item9358,959
item9359,9885902,Item9359,651
item9360,9885903,Item9360,666
item9361,9885904,Item9361,224
item9362,9885905,Item9362,65
item9363,9885906,Item9363,198
item9364,9885907,Item9364,585
item9365,9885908,Item9365,173
item9366,9885909,Item9366,390
item9367,9885910,Item9367,789
item9368,9885911,Item9368,874
item9369,9885912,Item9369,106
item9370,9885913,Item9370,625
item9371,9885914,Item9371,386
item9372,9885915,Item9372,337
item9373,9885916,Item9373,282
item9374,9885917,Item9374,769
item9375,9885918,Item9375,669
item9376,9885919,Item9376,868
item9377,9885920,Item9377,571
item9378,9885921,Item9378,754
item9379,9885922,Item9379,752
item9380,9885923,Item9380,410
item9381,9885924,Item9381,103
item9382,9885925,Item9382,192
item9383,9885926,Item9383,902
item9384,9885927,Item9384,746
item9385,9885928,Item9385,7
item9386,9885929,Item9386,463
item9387,9885930,Item9387,706
item9388,9885931,Item9388,474
item9389,9885932,Item9389,998
item9390,9885933,Item9390,293
item9391,9885934,Item9391,644
item9392,9885935,Item9392,765
item9393,9885936,Item9393,863
item9394,9885937,Item9394,596
item9395,9885938,Item9395,439
item9396,9885939,Item9396,583
item9397,9885940,Item9397,298
item9398,9885941,Item9398,901
item9399,9885942,Item9399,14
item9400,9885943,Item9400,843
item9401,9885944,Item9401,867
item9402,9885945,Item9402,211
item9403,9885946,Item9403,739
item9404,9885947,Item9404,307
item9405,9885948,Item9405,395
item9406,9885949,Item9406,255
item9407,9885950,Item9407,292
item9408,9885951,Item9408,903
item9409,9885952,Item9409,501
item9410,9885953,Item9410,349
item9411,9885954,Item9411,123
item9412,9885955,Item9412,169
item9413,9885956,Item9413,402
item9414,9885957,Item9414,862
item9415,9885958,Item9415,366
item9416,9885959,Item9416,509
item9417,9885960,Item9417,437
item9418,9885961,Item9418,668
item9419,9885962,Item9419,754
item9420,9885963,Item9420,164
item9421,9885964,Item9421,986
item9422,9885965,Item9422,283
item9423,9885966,Item9423,540
item9424,9885967,Item9424,145
item9425,9885968,Item9425,991
item9426,9885969,Item9426,446
item9427,9885970,Item9427,45
item9428,9885971,Item9428,455
item9429,9885972,Item9429,276
item9430,9885973,Item9430,832
item9431,9885974,Item9431,276
item9432,9885975,Item9432,492
item9433,9885976,Item9433,96
item9434,9885977,Item9434,456
item9435,9885978,Item9435,829
item9436,9885979,Item9436,797
item9437,9885980,Item9437,15
item9438,9885981,Item9438,24
item9439,9885982,Item9439,230
item9440,9885983,Item9440,587
item9441,9885984,Item9441,915
item9442,9885985,Item9442,477
item9443,9885986,Item9443,72
item9444,9885987,Item9444,326
item9445,9885988,Item9445,296
item9446,9885989,Item9446,562
item9447,9885990,Item9447,645
item9448,9885991,Item9448,504
item9449,9885992,Item9449,898
item9450,9885993,Item9450,262
item9451,9885994,Item9451,384
item9452,9885995,Item9452,767
item9453,9885996,Item9453,31
item9454,9885997,Item9454,326
item9455,9885998,Item9455,190
item9456,9885999,Item9456,682
item9457,9886000,Item9457,380
item9458,9886001,Item9458,261
item9459,9886002,Item9459,967
item9460,9886003,Item9460,709
item9461,9886004,Item9461,56
item9462,9886005,Item9462,907
item9463,9886006,Item9463,406
item9464,9886007,Item9464,697
item9465,9886008,Item9465,228
item9466,9886009,Item9466,978
item9467,9886010,Item9467,735
item9468,9886011,Item9468,79
item9469,9886012,Item9469,463
item9470,9886013,Item9470,558
item9471,9886014,Item9471,279
item9472,9886015,Item9472,89
item9473,9886016,Item9473,697
item9474,9886017,Item9474,962
item9475,9886018,Item9475,839
item9476,9886019,Item9476,46
item9477,9886020,Item9477,247
item9478,9886021,Item9478,763
item9479,9886022,Item9479,485
item9480,9886023,Item9480,545
item9481,9886024,Item9481,62
item9482,9886025,Item9482,541
item9483,9886026,Item9483,693
item9484,9886027,Item9484,136
item9485,9886028,Item9485,841
item9486,9886029,Item9486,105
item9487,9886030,Item9487,226
item9488,9886031,Item9488,74
item9489,9886032,Item9489,291
item9490,9886033,Item9490,742
item9491,9886034,Item9491,952
item9492,9886035,Item9492,886
item9493,9886036,Item9493,196
item9494,9886037,Item9494,631
item9495,9886038,Item9495,617
item9496,9886039,Item9496,51
item9497,9886040,Item9497,68
item9498,9886041,Item9498,62
item9499,9886042,Item9499,152
item9500,9886043,Item9500,159
item9501,9886044,Item9501,832
item9502,9886045,Item9502,619
item9503,9886046,Item9503,296
item9504,9886047,Item9504,355
item9505,9886048,Item9505,637
item9506,9886049,Item9506,607
item9507,9886050,Item9507,656
item9508,9886051,Item9508,510
item9509,9886052,Item9509,253
item9510,9886053,Item9510,749
item9511,9886054,Item9511,537
item9512,9886055,Item9512,912
item9513,9886056,Item9513,88
item9514,9886057,Item9514,132
item9515,9886058,Item9515,890
item9516,9886059,Item9516,846
item9517,9886060,Item9517,965
item9518,9886061,Item9518,387
item9519,9886062,Item9519,49
item9520,9886063,Item9520,527
item9521,9886064,Item9521,67
item9522,9886065,Item9522,663
item9523,9886066,Item9523,484
item9524,9886067,Item9524,529
item9525,9886068,Item9525,816
item9526,9886069,Item9526,291
item9527,9886070,Item9527,516
item9528,9886071,Item9528,903
item9529,9886072,Item9529,221
item9530,9886073,Item9530,460
item9531,9886074,Item9531,922
item9532,9886075,Item9532,531
item9533,9886076,Item9533,987
item9534,9886077,Item9534,972
item9535,9886078,Item9535,303
item9536,9886079,Item9536,100
item9537,9886080,Item9537,463
item9538,9886081,Item9538,944
item9539,9886082,Item9539,687
item9540,9886083,Item9540,446
item9541,9886084,Item9541,394
item9542,9886085,Item9542,560
item9543,9886086,Item9543,376
item9544,9886087,Item9544,83
item9545,9886088,Item9545,398
item9546,9886089,Item9546,21
item9547,9886090,Item9547,476
item9548,9886091,Item9548,160
item9549,9886092,Item9549,660
item9550,9886093,Item9550,273
item9551,9886094,Item9551,212
item9552,9886095,Item9552,427
item9553,9886096,Item9553,905
item9554,9886097,Item9554,740
item9555,9886098,Item9555,519
item9556,9886099,Item9556,831
item9557,9886100,Item9557,713
item9558,9886101,Item9558,12
item9559,9886102,Item9559,610
item9560,9886103,Item9560,407
item9561,9886104,Item9561,931
item9562,9886105,Item9562,589
item9563,9886106,Item9563,409
item9564,9886107,Item9564,307
item9565,9886108,Item9565,713
item9566,9886109,Item9566,270
item9567,9886110,Item9567,109
item9568,9886111,Item9568,184
item9569,9886112,Item9569,691
item9570,9886113,Item9570,209
item9571,9886114,Item9571,78
item9572,9886115,Item9572,67
item9573,9886116,Item9573,407
item9574,9886117,Item9574,662
item9575,9886118,Item9575,905
item9576,9886119,Item9576,277
item9577,9886120,Item9577,155
item9578,9886121,Item9578,278
item9579,9886122,Item9579,102
item9580,9886123,Item9580,140
item9581,9886124,Item9581,128
item9582,9886125,Item9582,37
item9583,9886126,Item9583,955
item9584,9886127,Item9584,817
item9585,9886128,Item9585,985
item9586,9886129,Item9586,422
item9587,9886130,Item9587,772
item9588,9886131,Item9588,276
item9589,9886132,Item9589,205
item9590,9886133,Item9590,638
item9591,9886134,Item9591,653
item9592,9886135,Item9592,969
item9593,9886136,Item9593,188
item9594,9886137,Item9594,454
item9595,9886138,Item9595,326
item9596,9886139,Item9596,308
item9597,9886140,Item9597,902
item9598,9886141,Item9598,727
item9599,9886142,Item9599,961
item9600,9886143,Item9600,577
item9601,9886144,Item9601,54
item9602,9886145,Item9602,128
item9603,9886146,Item9603,490
item9604,9886147,Item9604,579
